filename,filepath,lat,lon,heading,pitch,location_id
51.497470_-0.175479_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497470_-0.175479_h225_p20.jpg,51.49747,-0.175479,225,20,24
51.497470_-0.175479_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497470_-0.175479_h270_p20.jpg,51.49747,-0.175479,270,20,24
51.497470_-0.175479_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497470_-0.175479_h315_p20.jpg,51.49747,-0.175479,315,20,24
51.497470_-0.175479_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497470_-0.175479_h45_p20.jpg,51.49747,-0.175479,45,20,24
51.497470_-0.175479_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497470_-0.175479_h90_p20.jpg,51.49747,-0.175479,90,20,24
51.497551_-0.179558_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h0_p20.jpg,51.497551,-0.179558,0,20,25
51.497551_-0.179558_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h135_p20.jpg,51.497551,-0.179558,135,20,25
51.497551_-0.179558_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h180_p20.jpg,51.497551,-0.179558,180,20,25
51.497551_-0.179558_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h225_p20.jpg,51.497551,-0.179558,225,20,25
51.497551_-0.179558_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h270_p20.jpg,51.497551,-0.179558,270,20,25
51.497551_-0.179558_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h315_p20.jpg,51.497551,-0.179558,315,20,25
51.497551_-0.179558_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h45_p20.jpg,51.497551,-0.179558,45,20,25
